mq6_gas,mq7_gas,temperature,humidity,label,is_anomaly
322.1539973998623,37.495479080688746,31.247058403682185,42.977688560379484,Safe,0
305.14104843569913,26.538645841783357,30.566536421687076,38.43543511620881,Safe,0
296.53055152835276,34.14807117305902,30.481556373991815,36.52980359387298,Safe,0
290.96688913232134,30.935882048317175,31.24876953381543,40.76640336036747,Safe,0
255.6443402889772,39.140294074466546,29.3434124793032,45.96904504165559,Safe,0
278.40467374815876,40.35540250201402,31.240397117492112,44.96799623698431,Safe,0
286.1808368712064,24.627568244918443,31.9016246726636,42.49381021249961,Safe,0
331.71366678656744,34.88982567997865,31.419372127148975,46.009435971457414,Safe,0
310.3085486870538,40.60930752397126,31.915083868009564,50.20013359931344,Safe,0
247.108795339118,34.066605188432774,31.86749521869707,46.97063255217074,Safe,0
309.72251908184387,38.64531822501182,27.45620663550711,44.3934566430521,Safe,0
288.4475315875105,36.75582733813542,32.27374031679081,49.640360033303445,Safe,0
279.6923399908212,36.70830115976313,29.657970308675093,40.20074848891853,Safe,0
318.35028866522606,33.643425109658516,28.808321673992083,43.87540230222324,Safe,0
330.92998567487854,28.917095979321452,28.791096344290008,43.99456032199816,Safe,0
327.93840357348597,29.392349262874863,31.86708322094506,38.81523370778577,Safe,0
274.82347430332084,38.546762572276585,30.554850145550294,42.900629188578215,Safe,0
290.72362872446354,35.097291277594415,27.636062432029178,34.625201595523485,Safe,0
309.9379029421069,34.30743877696388,31.956075630384568,54.56089023831477,Safe,0
329.2663538136708,32.88054978838824,28.120783738402345,40.31293105781843,Safe,0
285.62477286464133,33.474055772596245,31.27964271703642,52.93057065710656,Safe,0
294.4302307000855,40.234558972440695,31.47699785134611,45.19042252859746,Safe,0
266.80995077981913,33.32377959065987,32.77115416339009,47.8243206607798,Safe,0
264.11380127757985,28.294676433492157,34.5633695729337,42.55600100824534,Safe,0
324.3757746718259,38.71825887770087,28.270647348198917,46.03964845980837,Safe,0
340.6872008571247,33.97561668067642,30.895052287873902,48.25244819994218,Safe,0
297.83969635259,35.15697932766388,30.447329409911564,48.322762071970914,Safe,0
330.1059869367607,43.03789153199755,31.867499371921923,48.873866950371784,Safe,0
310.849080751429,34.897197213247466,31.431337541867236,43.15833644980412,Safe,0
280.6464073618463,36.44591836559363,30.29490751452676,42.59820163754323,Safe,0
310.84186816525244,29.105382543508373,30.118195622778288,37.02911837366198,Safe,0
346.1410969939791,33.9016527382452,28.767098289631903,47.616095055884685,Safe,0
298.92521882670144,38.047630226043005,32.97572316481302,50.411893556617215,Safe,0
346.9393096744202,27.223131330793787,31.91840836319906,53.07990839958965,Safe,0
221.40764687730766,36.00422546557855,32.835536395590275,46.52586317290254,Safe,0
324.6570751312567,35.50395536322403,30.37920772704897,41.167601135457154,Safe,0
302.61141204714517,35.2064372779372,29.68632906261114,36.51451928355272,Safe,0
291.029779486024,40.18579449329122,28.843369866741543,50.20833366541675,Safe,0
302.75282329606506,36.67219257424261,31.71783516748132,36.01861716611232,Safe,0
240.37293256197322,42.39035949178222,28.92041355094353,43.29697961128117,Safe,0
293.40984336487463,30.032052422029818,34.6973261379331,43.87846586028177,Safe,0
310.7133771453524,35.67962283609174,28.38471483781312,44.6527243107449,Safe,0
344.33682134224546,35.42233393194974,31.547320238425005,45.179013000179204,Safe,0
284.45189345179057,29.6537275312246,34.13370941442757,45.69073778183788,Safe,0
275.7451919132044,39.78147501045673,32.19817951852762,32.92318368960735,Safe,0
284.9472886924639,46.62336652926409,31.351347424983558,45.07327954935063,Safe,0
327.4620635310622,34.914969627580845,29.063032706076207,33.852122129440616,Safe,0
309.8625332897905,37.52510544136884,28.236461622864592,48.661090365454974,Safe,0
284.10719388698885,35.42259237907663,32.540100217835175,42.22437422098194,Safe,0
315.3980229934007,31.432076650464122,34.012294481549894,34.21481637388325,Safe,0
302.9123264804412,25.89619861098992,30.122300019043657,40.92897661307312,Safe,0
329.0593497159867,31.471132584523176,28.7218769847673,42.149623304076734,Safe,0
278.93840718367943,28.040208095241343,26.083661138901963,50.953498087775024,Safe,0
290.170135602067,43.52051039029559,29.038470312674924,45.98318870875123,Safe,0
288.2367554060353,34.424451530383806,30.77268631500192,46.7222247217529,Safe,0
256.09455155603644,33.27040335476415,34.198246481673465,50.90610817110301,Safe,0
308.8836083119373,39.44576912393903,32.34626738446594,44.51927856037755,Safe,0
307.8316581653967,29.391244485720563,31.610170809413507,48.770939805162016,Safe,0
300.15340369927384,31.165679809977238,30.199760677397737,48.41930556965996,Safe,0
292.96238599874556,35.34036134624311,29.833668565488086,38.56765253215294,Safe,0
257.5388777384876,40.1438449571174,33.81129519501593,52.36491788814915,Safe,0
287.38064031703925,37.50842522584394,31.40147708151678,37.89849109964653,Safe,0
289.71856450419693,36.24162571257941,26.794798616157955,49.586833247389244,Safe,0
275.93168192335145,35.39058867618008,29.652920704205513,37.414634815471835,Safe,0
295.16142865001973,37.001179277633874,29.28356793645675,48.00618394075837,Safe,0
312.1215257044361,36.008264525646275,29.90747198164507,54.30957439075086,Safe,0
356.5855770363159,29.85013862611532,32.12582132057017,43.93510671724894,Safe,0
305.23733438495515,35.230396108165756,30.7851102364115,43.718221785734265,Safe,0
307.7265117216829,29.63155670541124,30.846269185992675,48.05219999658425,Safe,0
297.766622527015,35.405412714504116,56.23715390685432,21.469723611865394,Danger,1
242.43686354102874,32.59676029255879,29.607077820426625,54.091393518714106,Safe,0
299.2045837365235,47.696908113914304,34.7283990517747,45.960961247293476,Safe,0
301.8069062982308,34.80052808124144,29.657384817257828,43.399152458896374,Safe,0
373.8972633745586,27.978802168692056,67.56127021870775,18.062766054182386,Warning,1
294.2291710565663,34.329098946615375,30.437592809194467,40.335257649134896,Safe,0
309.04642027000835,37.59679372818944,31.246838267001923,41.861225066212555,Safe,0
298.9586469088427,43.366819730762614,31.889183990146257,43.24663303170702,Safe,0
264.93965887141405,32.052738000306405,31.867670480177754,42.5618046325071,Safe,0
334.28468443545063,27.0878601298818,29.49376533875884,41.70912362931448,Safe,0
322.5579909806032,39.084185057154905,28.754170645104857,55.4942061517622,Safe,0
323.7309584112914,28.097006470501743,36.00634358181142,39.849524617552554,Safe,0
272.7183763561578,32.819222792462575,30.032031320798893,45.733162938230876,Safe,0
1139.4251611633,33.71189757244503,32.39842487734397,47.96260504880436,Danger,1
257.9444681162316,34.65183273349946,27.784717378953605,48.15053997791866,Safe,0
317.6057128140081,38.445822285371676,30.440774560190647,44.70696462108764,Safe,0
365.7136687742994,31.58182858856806,30.745601232035114,43.79648714076345,Safe,0
270.28391024607936,33.631353739166194,31.945630139855666,47.25773745619753,Safe,0
283.01106811191687,34.92864823525306,25.555091718016122,46.332608249891,Safe,0
302.9895409526292,35.74798978759394,31.33228122615666,43.705205826162434,Safe,0
284.895730376514,35.48913587353962,28.700517089264213,37.190607141377846,Safe,0
253.48009706801602,37.1800288761129,31.64869142238985,42.66038138833376,Safe,0
302.0568892441808,391.76042426774,28.927341606323672,39.26724918146271,Danger,1
268.13088858821686,36.96317057825484,29.28903460814884,41.664202249668364,Safe,0
314.20777291905546,37.26792761754609,30.452744779213464,45.166116192584795,Safe,0
272.4172729729859,27.08888416626761,28.89534106079361,46.79368071998308,Safe,0
346.49803215052617,35.2511384958284,30.04893110652929,53.902263756462034,Safe,0
276.5024012299129,37.39753774000804,28.61324846291337,42.312968105480934,Safe,0
290.33815451382975,38.64470597285225,27.333659096602545,48.87312817637575,Safe,0
324.4055165210901,31.53824612883103,33.03591410485872,46.52980012218918,Safe,0
263.07407050698134,31.704803625556774,28.407902614352142,51.47998835319895,Safe,0
306.82379803812387,32.12949662358201,30.642638224784033,47.88114359797813,Safe,0
339.21428262847286,37.682069499456716,32.50578216298757,39.95759286356842,Safe,0
251.77550296316318,40.16940527462104,29.770111794967914,36.384769853543844,Safe,0
305.5390157559691,32.962699463541995,29.349668200508923,46.55630849833752,Safe,0
307.79648382745273,39.53981156813524,31.452476177334844,42.35774501049805,Safe,0
323.4546861533193,35.61739904582297,33.235867645454306,40.09843127024701,Safe,0
262.89147867365756,34.37857111418782,28.66136946982706,38.66211147733461,Safe,0
260.3863016074717,33.943078850910155,30.699704335965123,45.80487748793578,Safe,0
315.65824696850694,38.733056823010784,27.535010810065344,52.53853849656682,Safe,0
308.9095401969956,36.62788908393535,30.21359799263562,42.95663827146979,Safe,0
307.5147855103763,46.37912713823819,31.06840936907615,47.95135155537661,Safe,0
310.39344628490926,30.738876785013378,29.290750716489868,44.488668248912035,Safe,0
279.5992583526453,37.59050851014988,30.086016332349537,38.55308955448304,Safe,0
306.9676109148301,32.353994950942436,28.1835464633851,48.674056717552084,Safe,0
308.7921741989604,30.65356506505678,31.154157222762986,39.52653977986314,Safe,0
278.569457459209,34.94566431482514,33.1113884977663,45.108133152967824,Safe,0
355.9732353343427,35.68676239703518,28.805712260459075,43.29239792497347,Safe,0
314.21498762735365,49.59086777530046,29.754656466895234,49.46538717282846,Safe,0
264.26089508392056,34.07927092158399,32.00509249290836,39.70924503764657,Safe,0
319.6966082590149,29.349106352576584,33.42418143864547,46.9543495390098,Safe,0
270.75954989318035,36.36505358747193,28.013620375582136,40.8010129632565,Safe,0
323.61253811227357,24.62679981226816,30.6624305251681,42.444473938356076,Safe,0
334.75786737022213,34.540216086978674,31.56626164463905,26.82399886229949,Safe,0
275.3795304494487,35.0801264114758,30.795887218742305,55.460492858089545,Safe,0
328.90128387732966,38.973001914726055,26.046415866245827,47.75278466413116,Safe,0
312.38342780809495,39.86811124713923,32.002180018617544,41.16326257030918,Safe,0
324.6618047998347,32.482151905461414,34.03867270218129,39.376721558335035,Safe,0
356.9037894796184,34.246929926850335,31.233323502339008,42.5217562356033,Safe,0
292.6383565199139,31.169395846946646,28.937787893411475,48.58439767409726,Safe,0
277.3879150692753,29.35968722596153,29.973745507271435,35.539575372075376,Safe,0
273.3145671112343,36.54947389690317,34.53982613531119,44.29207790352831,Safe,0
275.52569145103683,28.632072257017004,32.81992508172112,53.853209362313365,Safe,0
297.68694871757685,32.92686549714068,32.28005323676866,39.33026832016098,Safe,0
310.2345592444993,30.024130200503812,31.71282516706875,45.40192519381827,Safe,0
308.30072397990057,37.7484159314513,29.677725775618054,56.01654907628879,Safe,0
324.81549747108073,44.00715049633244,30.598857638688465,48.160758148453866,Safe,0
300.39005675633723,28.492060085983343,30.844154528642967,45.62961910242728,Safe,0
343.6060223147195,25.734907585512158,32.09914863212889,47.53318227454501,Safe,0
292.0602950028613,34.375565573249666,34.017837788533804,42.99567332495149,Safe,0
381.6050749976886,35.078488979788794,33.236676273586255,51.4981564265172,Safe,0
318.77002043295016,36.093296533786486,28.16123128840792,43.00334988549894,Safe,0
274.28527330751155,32.768397423828276,31.4479899378021,35.20409195632011,Safe,0
267.8732250581666,33.99680350587284,32.473526690335795,43.0434844802977,Safe,0
314.47417245729554,36.83755205270301,32.23772066028927,40.166327350616484,Safe,0
293.29611644022447,40.2021544632242,29.74153247322516,43.594029939012856,Safe,0
321.42001482276277,25.224756148408584,36.828218431536726,43.704579704596846,Safe,0
314.19712873720636,33.15530280484269,28.445830875337762,50.98711599902454,Safe,0
297.8151326202938,36.06904396970532,28.8336231066679,48.47646363332193,Safe,0
274.59618845794785,30.41011947694632,31.467190162523153,46.316327437876986,Safe,0
254.55458325942405,43.6558481588365,35.233606109927706,44.98527294333702,Safe,0
286.60455143798936,31.822950598856316,29.327610298591658,39.70570995571003,Safe,0
325.69196382970415,367.13654215607033,30.468343268706015,34.094123811671615,Danger,1
306.4228123239061,37.780110484211455,33.154587346031384,45.565800056963916,Safe,0
262.62783663864036,32.04357605599053,30.964275690224532,48.97320601786829,Safe,0
305.19542777553545,25.767134760977914,30.33079229093941,44.458330583777055,Safe,0
311.5595213918651,32.856727365417335,32.13126580377344,42.3257283860665,Safe,0
273.484276913966,40.1472027796352,31.545035980459186,47.32251082607106,Safe,0
304.61175317836586,33.31552436607431,33.06087757127358,44.58333899687827,Safe,0
301.74626155338,30.767828492705107,33.58293777813073,53.42872095986981,Safe,0
265.7108910650813,39.62836104751361,31.614006120010725,51.16364171034142,Safe,0
310.7336208104485,33.34612551988474,31.583465450756616,49.797540285116646,Safe,0
316.82353579104705,32.44919593174891,31.428221964572266,48.78867057104952,Safe,0
332.4915372952583,35.747280448316545,31.978261113298576,38.549162927742714,Safe,0
331.6140615610471,38.85375104809394,82.43448922749444,18.46939196820124,Danger,1
258.6699189612873,46.90856765866273,30.99878303535542,46.88162978823288,Safe,0
271.8652488025463,39.136180538287114,33.39325424165448,48.03212364195581,Safe,0
315.4510580162598,40.79919983194172,34.03223236071008,47.46304743406526,Safe,0
315.41357852736627,32.470169005060725,27.98489411073316,47.263812939240324,Safe,0
315.4514305891814,29.870659470152617,31.020042303481137,58.504332347747976,Safe,0
415.5819447196416,35.311656748095615,29.62261113310953,44.61907165024041,Safe,0
317.12671532079503,35.535849576297984,30.378057067027854,49.68168690414665,Safe,0
334.066969205418,29.607436293177013,31.805032419470642,42.64505094867999,Safe,0
328.62005290479607,34.12352735047993,32.33887674308494,48.95320791943836,Safe,0
319.54173753917394,36.99658800859565,30.77574711277731,49.69659945116228,Safe,0
290.5419226607896,36.8019669750904,27.173319330554396,46.822130385676736,Safe,0
322.769076614798,37.52143926692136,29.069908838847642,53.3462347118825,Safe,0
276.81524356387285,36.45482365068722,32.79299934040033,40.57861981819791,Safe,0
292.8954417977997,32.46495670364972,25.51914715593014,42.56389529165889,Safe,0
285.4390935651269,32.43049686675578,33.374854303364,46.06190043011745,Safe,0
302.4562241815897,29.00524301003062,32.042459981289085,49.40403426742111,Safe,0
369.43975700020525,43.923875195925476,33.63235216306004,45.89714760647467,Safe,0
243.98204422224754,35.06725182309646,30.60286162623808,51.42879518255283,Safe,0
320.58780571123543,33.875734721025744,26.87718915195419,41.691550645168405,Safe,0
251.61852386431045,30.356039592737705,31.860725283012997,39.29710755255723,Safe,0
285.842044026317,49.678289511638894,33.54930624807668,46.540641682682526,Safe,0
332.668517909021,29.63335983888552,32.84944361102684,44.614098619431516,Safe,0
301.9284005728639,32.85576037196963,29.674617033023928,47.7143186017911,Safe,0
267.6676566621208,37.0791841814303,31.173522150925294,44.86298854566748,Safe,0
1687.6447477414279,38.00106482872139,29.93432746244015,43.29990104688272,Danger,1
320.3879324680403,39.78966027607842,29.361467071621256,44.625312141381386,Safe,0
278.0890010484859,44.03804253884631,32.9107771423597,45.14424447396593,Safe,0
306.49375768745927,37.530788277303564,28.604935377469676,43.47509350075835,Safe,0
301.3671551971144,29.719846000166662,29.212367138836775,43.98433976838286,Safe,0
280.4519895718255,33.71527437439109,28.79194873305523,42.98203331506545,Safe,0
364.3183226797598,36.53916186256942,28.019504953401906,49.28332559934703,Safe,0
319.01757066954036,45.34113020752912,31.292828583685207,45.970105022529,Safe,0
239.24572240027177,28.010972607878514,33.32300609696395,56.28376236084383,Safe,0
305.5936294430828,41.012882526126134,30.630246487509467,45.80352275639231,Safe,0
280.14640605694836,35.89957184773208,27.98850439887167,42.245712648356694,Safe,0
325.57300004388674,39.1891526761474,32.679889079484056,58.35337687431532,Safe,0
276.22437784701896,34.49002641682034,34.371403508069946,47.06813188857168,Safe,0
296.55790675599303,30.787836849368368,29.70751535170681,49.95062393446408,Safe,0
315.1496183694137,38.75436389700666,30.042891466564562,47.96051491601246,Safe,0
325.97265582510363,38.27215513552811,32.03132126016679,48.11505514648874,Safe,0
263.9911077883267,39.86028482869861,34.243747495570105,47.678270256762374,Safe,0
289.96496292477156,34.93347682310682,29.960331708549546,39.489577176119674,Safe,0
285.7516406651713,32.00088988340075,28.33510043800359,46.83764523780706,Safe,0
280.40012302278865,27.206065024880793,32.26283721254481,38.37569348074881,Safe,0
352.9636272084329,39.096866340697034,32.598136146284595,44.12818581793733,Safe,0
312.14945132882866,37.11944741221993,31.012262900870454,41.37191271718356,Safe,0
262.17348136994866,30.171086835680203,29.8837334806851,46.78735092924362,Safe,0
327.5358584116433,32.30713163351688,32.98875746198409,46.67063123669117,Safe,0
363.664685910379,32.6662059402428,99.60357752482557,18.534139765994126,Warning,1
330.9739578165344,27.585077840087912,29.463128966193015,46.43648286374543,Safe,0
254.4189010213796,30.91158801697433,31.098189462611344,41.96587329106801,Safe,0
285.47297781401244,29.330848215968228,28.296584935950705,43.6949825532416,Safe,0
338.00733447559867,32.93760494056032,32.37178091287584,49.60198080627242,Safe,0
278.7699160314366,31.306512508352185,30.47553286123429,50.339283386472,Safe,0
313.31458284438685,26.864975395666256,30.128578335230525,39.26608450686725,Safe,0
1053.3490330588943,45.11295115284741,30.934251029695133,37.34536183743677,Danger,1
272.1920858526575,41.262703655146154,31.080615398660495,41.36555308397644,Safe,0
298.214239318146,31.104902892400073,32.78986012313112,50.22603791016125,Safe,0
202.76197979792784,36.36210698326805,32.18218106265044,51.074420150915174,Safe,0
269.26837075997133,37.08732544910647,30.687181442414396,40.37644059799414,Safe,0
292.4229554582052,922.0902840187305,32.52733629943799,46.53654676868169,Danger,1
262.56650454105454,30.906974866699606,31.801474507383226,54.17215666570044,Safe,0
348.97233911794905,40.46053391991213,30.146800727427927,47.07655738620167,Safe,0
257.09575866118104,32.260473478965324,30.750563683527027,52.10751642616547,Safe,0
286.7986653990905,28.320687979156933,30.70355422231376,49.993632850415494,Safe,0
303.92221731858274,38.62068279657249,32.0105226863484,40.449006468860446,Safe,0
343.23819867198347,41.45379212061214,30.265954770556718,44.05009288251461,Safe,0
256.9241354646168,47.939544867653424,30.219181627156733,45.17377239145924,Safe,0
334.8949125646488,29.001373674548933,34.937514618867915,45.5206669401067,Safe,0
300.3069918305876,38.49459842540394,32.87947096349421,49.581644767192856,Safe,0
270.5547404685615,32.95099378103234,29.478798671149722,47.04342381137704,Safe,0
313.86310422789813,38.916793552620156,32.141881987884396,30.318995281109423,Safe,0
305.9717908672041,27.647552243843748,31.236700131310354,38.43579863453637,Safe,0
281.99349368523616,28.68615112150718,31.78310235052019,34.06309542511978,Safe,0
302.09406254970054,31.12062588416758,31.27468264913021,45.87682620327667,Safe,0
288.4405920941472,35.39482022834042,33.37928529097047,46.202438247338804,Safe,0
303.40552035753745,31.794593667308224,31.69124068930289,46.41612479305359,Safe,0
319.8639202356314,38.2952717195671,30.875822603571425,40.205358661426914,Safe,0
347.5805044843606,40.13447309128957,33.084381153966035,48.370720025599944,Safe,0
262.8655350351945,37.99788770622678,31.466570082175743,48.581312482342646,Safe,0
363.991001239688,43.09393819830434,31.242957158658115,38.724254663974214,Safe,0
241.43736601432494,37.079133147276714,31.628045204972228,37.66980899275564,Safe,0
295.4464471489325,28.915516448299165,30.812781953267265,44.99934156886531,Safe,0
317.6495161945373,41.8168825676917,31.018453985990938,53.958911368066794,Safe,0
308.429756032051,31.974218821970013,29.826610822476255,53.498713710993215,Safe,0
281.3190144053822,39.55209249842785,29.497665560752242,47.81702180224026,Safe,0
293.75633248928176,42.868671082775535,29.00285922703512,41.35001664209962,Safe,0
285.209971960235,37.283440053651994,28.216033426405847,49.43421329744292,Safe,0
282.31905729167363,27.519205934176753,29.240565277230885,42.73787867595479,Safe,0
325.48806291063073,30.40893916745104,30.65146593106615,41.162464816630944,Safe,0
310.7104645789514,41.61372233442568,31.206235164891275,34.28016584189003,Safe,0
279.21271214218035,34.15438657178592,30.45740687370472,45.51191099173826,Safe,0
326.9879962629975,35.39786767471083,26.288593019745285,41.850663254313126,Safe,0
309.21898562629826,38.79412208081805,34.149172715524685,45.482151897642524,Safe,0
324.3858635651688,38.48161431040162,33.172960245780764,33.503211518814695,Safe,0
318.88886525770835,36.3939990619273,31.89151970243426,45.84913336291844,Safe,0
275.13014967233784,33.95665814389767,34.81498134510654,32.84439418014186,Safe,0
283.1945687940909,33.43665777133821,29.045271765032577,50.43970126634276,Safe,0
322.41880815369785,39.28949412645672,34.77525024125201,47.60945617067542,Safe,0
318.31110796300396,37.76784765533897,29.069571846498903,43.60667614287706,Safe,0
299.37295218107556,33.713499996911054,31.477475850582714,47.813599300410395,Safe,0
303.51982149926346,40.410561564965704,28.45232534973159,40.109628686682235,Safe,0
338.3299468736528,34.35482942435108,31.029388191088735,45.36187757807446,Safe,0
282.2528583349251,30.741689128328034,31.772332995996777,48.973870192301675,Safe,0
316.4129214351011,31.205146505483278,30.69061933773089,29.52855375454305,Safe,0
293.9342204269832,30.106295818451173,32.427754888180274,42.76387820161238,Safe,0
293.46956390318337,33.63794991698156,31.198028898974513,44.886779349318125,Safe,0
332.9633055596157,41.168621391680965,29.955170543244982,44.01853191127117,Safe,0
324.7624904696409,30.974524094847457,29.866373364395322,52.285509131137026,Safe,0
324.40528908001914,35.94237880509051,32.62182754523139,39.38049437538558,Safe,0
339.16436421462987,31.716553271862935,29.692515940386066,41.89420378277386,Safe,0
300.63011524898275,33.69845479364281,32.830805940969874,35.42065486845776,Safe,0
320.45858913884894,27.44979394007374,33.44542358566386,52.551433256365726,Safe,0
290.69199730219634,33.897308854217314,27.66257227530774,43.768549286956,Safe,0
309.72499057465325,34.03147310097519,33.26585277460207,42.80795555981646,Safe,0
296.09570836896944,37.70143972017848,35.1208453968894,44.73758658844643,Safe,0
302.90987894978156,36.116404566276856,31.504007522403857,48.18117914215162,Safe,0
317.8547107631074,29.008039375239775,32.19816837058964,46.73681701758063,Safe,0
275.4533795029958,40.420991220217715,33.074010648738316,58.239421067785436,Safe,0
362.7716182705638,36.05151520110998,30.449035369641955,47.26967944201887,Safe,0
269.8194785550089,35.99196758588743,31.36456044707574,42.67377285415459,Safe,0
263.57434161636803,34.95408823307431,28.37160094075378,42.193216312380265,Safe,0
334.743326205002,32.4112127638889,31.277270057060903,43.03620523791595,Safe,0
323.7498808188881,36.08901169874363,31.99622399128908,37.49081537685081,Safe,0
318.72359451156467,37.377942179642915,32.03232604585294,45.19932103745793,Safe,0
318.8503652779284,26.265521543272225,33.13084944719516,48.91734053104459,Safe,0
299.63259681459255,32.30619581326952,29.450395643728942,41.93318199688382,Safe,0
273.08236885542505,33.72526514798205,29.934786486653007,40.96309971857944,Safe,0
302.2741367458118,36.28085302847139,34.79101469198271,52.57972573147117,Safe,0
1429.928406890245,40.96655502963563,30.69934325247258,37.86758421689417,Danger,1
329.2535920025325,31.14129592701609,31.400067574624657,34.660908117613495,Safe,0
295.58827855493587,32.51019076591079,30.86597991654956,39.235490281763084,Safe,0
275.2350840962247,32.43732944676725,29.356638347389953,37.297836414378516,Safe,0
290.3584247504102,30.992362049477293,34.24705842178361,46.93113032052291,Safe,0
312.3879436282687,33.26406752443869,29.944597176158787,43.196477497752134,Safe,0
283.08826341588076,38.854011099939854,28.74542895258614,43.901564774880804,Safe,0
275.3333881330071,29.730822523178272,30.098519445394498,50.764670884873865,Safe,0
307.31061634475736,37.139071975764516,26.996587996548932,41.543325694186116,Safe,0
307.34899713326166,26.490488849908324,29.697425070033635,48.875447058728206,Safe,0
284.7917047388661,32.19331001778897,29.063742804295348,52.55661399601601,Safe,0
285.86885083145035,33.35255349891007,32.23485726185465,42.7216875099317,Safe,0
306.96149812072906,43.37429836457032,29.653171520880257,48.685114277781565,Safe,0
256.55746975508026,33.62598847623656,32.775607871157696,43.7909104373551,Safe,0
257.77608676870335,23.993782632745408,33.79696798613864,49.62049064420395,Safe,0
278.4466733624269,25.00555546569375,32.5623506725752,37.142554062118634,Safe,0
293.5965854486446,35.1701479317334,30.569223422279848,36.77243877437327,Safe,0
309.32722696794013,38.068854278949544,97.05380555717079,16.660678716697216,Warning,1
344.2606865084866,36.877279288136265,27.95003011971188,40.55537595470115,Safe,0
325.7297886960606,35.83785052900495,30.73244125495752,42.41645445285057,Safe,0
295.2018441010972,40.811297987528334,29.279123063866333,43.902367087764304,Safe,0
299.4295137629193,32.302043896314345,32.3886527622986,48.600067659181256,Safe,0
269.92411906086573,39.474552780134125,36.14550477848895,42.96169710717032,Safe,0
299.4446059202283,26.839925574867912,31.99964327194762,40.880693446884564,Safe,0
291.34024083239586,30.47526083530967,27.017719702090666,43.242433116205504,Safe,0
309.6815568101427,25.964793025340917,30.277539614171253,41.15427360096691,Safe,0
275.1830716934303,33.625773496651036,88.03642735277901,19.91749463901665,Danger,1
315.58039542723515,34.76869391366829,31.174714850520527,36.93491593211515,Safe,0
345.98216739007734,35.5705074611326,29.538373748782494,45.347390581105394,Safe,0
296.7371955462943,35.309416764435674,31.49058348527387,42.15647146701473,Safe,0
312.0513516629682,30.36223334594136,28.514998326161226,49.83139369617336,Safe,0
320.7043197513334,34.04879577793392,29.110182554629866,37.7630195397053,Safe,0
287.96338584342493,27.51276665697126,32.29159528320742,42.28958222476061,Safe,0
306.7227744543125,41.81614487566125,28.96867353824035,54.06453610329375,Safe,0
